ZIP,Pkg Sort Code,ACI Hub,Presort Group Name,Phase,DDU Entry Available,Home Delivery Available,Zone from ACI Hub,Phase 1 Transit (bus days)
22101,,NYC,,2,YES,NOT YET,3,
22102,,NYC,,2,YES,NOT YET,3,
22103,,NYC,,2,YES,NOT YET,3,
22106,,NYC,,2,YES,NOT YET,3,
22107,,NYC,,2,YES,NOT YET,3,
22108,,NYC,,2,YES,NOT YET,3,
22109,,NYC,,2,YES,NOT YET,3,
22124,,NYC,,2,YES,NOT YET,3,
22150,NYC-H-23,NYC,NYC-H,1,YES,NOT YET,3,2
22151,NYC-H-33,NYC,NYC-H,1,YES,NOT YET,3,2
22152,,NYC,,2,YES,NOT YET,3,
22153,NYC-H-23,NYC,NYC-H,1,YES,NOT YET,3,2
22158,NYC-H-23,NYC,NYC-H,1,YES,NOT YET,3,2
22159,NYC-H-23,NYC,NYC-H,1,YES,NOT YET,3,2
22160,NYC-H-23,NYC,NYC-H,1,YES,NOT YET,3,2
22161,NYC-H-23,NYC,NYC-H,1,YES,NOT YET,3,2
22172,,NYC,,2,YES,NOT YET,3,
22180,,NYC,,2,YES,NOT YET,3,
22181,,NYC,,2,YES,NOT YET,3,
22182,,NYC,,2,YES,NOT YET,3,
22183,,NYC,,2,YES,NOT YET,3,
22185,,NYC,,2,YES,NOT YET,3,
22191,NYC-H-15,NYC,NYC-H,1,YES,NOT YET,3,2
22192,NYC-H-02,NYC,NYC-H,1,YES,NOT YET,3,2
22193,NYC-H-02,NYC,NYC-H,1,YES,NOT YET,3,2
22194,NYC-H-15,NYC,NYC-H,1,YES,NOT YET,3,2
22195,NYC-H-02,NYC,NYC-H,1,YES,NOT YET,3,2
22199,,NYC,,2,YES,NOT YET,3,
22201,,NYC,,2,YES,NOT YET,3,
22202,,NYC,,2,YES,NOT YET,3,
22203,,NYC,,2,YES,NOT YET,3,
22204,,NYC,,2,YES,NOT YET,3,
22205,,NYC,,2,YES,NOT YET,3,
22206,,NYC,,2,YES,NOT YET,3,
22207,,NYC,,2,YES,NOT YET,3,
22209,,NYC,,2,YES,NOT YET,3,
22210,,NYC,,2,YES,NOT YET,3,
22212,,NYC,,2,YES,NOT YET,3,
22213,,NYC,,2,YES,NOT YET,3,
22214,,NYC,,2,YES,NOT YET,3,
22215,,NYC,,2,YES,NOT YET,3,
22216,,NYC,,2,YES,NOT YET,3,
22217,,NYC,,2,YES,NOT YET,3,
22219,,NYC,,2,YES,NOT YET,3,
22225,,NYC,,2,YES,NOT YET,3,
22226,,NYC,,2,YES,NOT YET,3,
22227,,NYC,,2,YES,NOT YET,3,
22240,,NYC,,2,YES,NOT YET,3,
22241,,NYC,,2,YES,NOT YET,3,
22242,,NYC,,2,YES,NOT YET,3,
22243,,NYC,,2,YES,NOT YET,3,
22244,,NYC,,2,YES,NOT YET,3,
22245,,NYC,,2,YES,NOT YET,3,
22246,,NYC,,2,YES,NOT YET,3,
22301,,NYC,,2,YES,NOT YET,3,
22302,,NYC,,2,YES,NOT YET,3,
22303,,NYC,,2,YES,NOT YET,3,
22304,NYC-H-43,NYC,NYC-H,1,YES,NOT YET,3,2
22305,,NYC,,2,YES,NOT YET,3,
22306,,NYC,,2,YES,NOT YET,3,
22307,,NYC,,2,YES,NOT YET,3,
22308,,NYC,,2,YES,NOT YET,3,
22309,,NYC,,2,YES,NOT YET,3,
22310,,NYC,,2,YES,NOT YET,3,
22311,NYC-H-41,NYC,NYC-H,1,YES,NOT YET,3,2
22312,NYC-H-41,NYC,NYC-H,1,YES,NOT YET,3,2
22313,,NYC,,2,YES,NOT YET,3,
22314,,NYC,,2,YES,NOT YET,3,
22315,,NYC,,2,YES,NOT YET,3,
22331,,NYC,,2,YES,NOT YET,3,
22332,,NYC,,2,YES,NOT YET,3,
22333,,NYC,,2,YES,NOT YET,3,
22350,NYC-H-41,NYC,NYC-H,1,YES,NOT YET,3,2
22601,NYC-H-14,NYC,NYC-H,1,YES,NOT YET,3,2
22602,NYC-H-14,NYC,NYC-H,1,YES,NOT YET,3,2
22603,NYC-H-14,NYC,NYC-H,1,YES,NOT YET,3,2
22604,NYC-H-14,NYC,NYC-H,1,YES,NOT YET,3,2
22655,,NYC,,2,YES,NOT YET,3,
24540,,ATL,,2,YES,NOT YET,4,
24541,,ATL,,2,YES,NOT YET,4,
24543,,ATL,,2,YES,NOT YET,4,
25401,NYC-H-21,NYC,NYC-H,1,YES,NOT YET,2,2
25402,NYC-H-21,NYC,NYC-H,1,YES,NOT YET,2,2
25403,NYC-H-21,NYC,NYC-H,1,YES,NOT YET,2,2
25404,NYC-H-21,NYC,NYC-H,1,YES,NOT YET,2,2
25405,NYC-H-21,NYC,NYC-H,1,YES,NOT YET,2,2
25428,,NYC,,2,YES,NOT YET,2,
26559,,NYC,,2,YES,NOT YET,4,
27012,,ATL,,2,YES,NOT YET,3,
27023,,ATL,,2,YES,NOT YET,3,
27040,,ATL,,2,YES,NOT YET,3,
27051,,ATL,,2,YES,NOT YET,3,
27094,,ATL,,2,YES,NOT YET,3,
27098,,ATL,,2,YES,NOT YET,3,
27099,,ATL,,2,YES,NOT YET,3,
27101,,ATL,,2,YES,NOT YET,3,
27102,,ATL,,2,YES,NOT YET,3,
27103,,ATL,,2,YES,NOT YET,3,
27104,,ATL,,2,YES,NOT YET,3,
27105,,ATL,,2,YES,NOT YET,3,
27106,,ATL,,2,YES,NOT YET,3,
27107,,ATL,,2,YES,NOT YET,3,
27108,,ATL,,2,YES,NOT YET,3,
27109,,ATL,,2,YES,NOT YET,3,
27110,,ATL,,2,YES,NOT YET,3,
27111,,ATL,,2,YES,NOT YET,3,
27113,,ATL,,2,YES,NOT YET,3,
27114,,ATL,,2,YES,NOT YET,3,
27115,,ATL,,2,YES,NOT YET,3,
27116,,ATL,,2,YES,NOT YET,3,
27117,,ATL,,2,YES,NOT YET,3,
27120,,ATL,,2,YES,NOT YET,3,
27127,,ATL,,2,YES,NOT YET,3,
27130,,ATL,,2,YES,NOT YET,3,
27150,,ATL,,2,YES,NOT YET,3,
27152,,ATL,,2,YES,NOT YET,3,
27155,,ATL,,2,YES,NOT YET,3,
27157,,ATL,,2,YES,NOT YET,3,
27198,,ATL,,2,YES,NOT YET,3,
27199,,ATL,,2,YES,NOT YET,3,
27203,,ATL,,2,YES,NOT YET,3,
27204,,ATL,,2,YES,NOT YET,3,
27205,,ATL,,2,YES,NOT YET,3,
27215,,ATL,,2,YES,NOT YET,3,
27216,,ATL,,2,YES,NOT YET,3,
27217,,ATL,,2,YES,NOT YET,3,
27228,,ATL,,2,YES,NOT YET,3,
27237,,ATL,,2,YES,NOT YET,3,
27253,,ATL,,2,YES,NOT YET,3,
27258,,ATL,,2,YES,NOT YET,3,
27260,,ATL,,2,YES,NOT YET,3,
27261,,ATL,,2,YES,NOT YET,3,
27262,,ATL,,2,YES,NOT YET,3,
27263,,ATL,,2,YES,NOT YET,3,
27264,,ATL,,2,YES,NOT YET,3,
27265,,ATL,,2,YES,NOT YET,3,
27268,,ATL,,2,YES,NOT YET,3,
27278,,ATL,,2,YES,NOT YET,3,
27282,,ATL,,2,YES,NOT YET,3,
27284,,ATL,,2,YES,NOT YET,3,
27285,,ATL,,2,YES,NOT YET,3,
27289,,ATL,,2,YES,NOT YET,3,
27292,,ATL,,2,YES,NOT YET,3,
27293,,ATL,,2,YES,NOT YET,3,
27294,,ATL,,2,YES,NOT YET,3,
27295,,ATL,,2,YES,NOT YET,3,
27323,,ATL,,2,YES,NOT YET,3,
27330,,ATL,,2,YES,NOT YET,3,
27331,,ATL,,2,YES,NOT YET,3,
27332,,ATL,,2,YES,NOT YET,3,
27359,,ATL,,2,YES,NOT YET,3,
27360,,ATL,,2,YES,NOT YET,3,
27361,,ATL,,2,YES,NOT YET,3,
27374,,ATL,,2,YES,NOT YET,3,
27401,,ATL,,2,YES,NOT YET,3,
27402,,ATL,,2,YES,NOT YET,3,
27403,,ATL,,2,YES,NOT YET,3,
27404,,ATL,,2,YES,NOT YET,3,
27405,,ATL,,2,YES,NOT YET,3,
27406,,ATL,,2,YES,NOT YET,3,
27407,,ATL,,2,YES,NOT YET,3,
27408,,ATL,,2,YES,NOT YET,3,
27409,,ATL,,2,YES,NOT YET,3,
27410,,ATL,,2,YES,NOT YET,3,
27411,,ATL,,2,YES,NOT YET,3,
27412,,ATL,,2,YES,NOT YET,3,
27413,,ATL,,2,YES,NOT YET,3,
27415,,ATL,,2,YES,NOT YET,3,
27416,,ATL,,2,YES,NOT YET,3,
27417,,ATL,,2,YES,NOT YET,3,
27419,,ATL,,2,YES,NOT YET,3,
27420,,ATL,,2,YES,NOT YET,3,
27425,,ATL,,2,YES,NOT YET,3,
27427,,ATL,,2,YES,NOT YET,3,
27429,,ATL,,2,YES,NOT YET,3,
27435,,ATL,,2,YES,NOT YET,3,
27438,,ATL,,2,YES,NOT YET,3,
27455,,ATL,,2,YES,NOT YET,3,
27495,,ATL,,2,YES,NOT YET,3,
27497,,ATL,,2,YES,NOT YET,3,
27498,,ATL,,2,YES,NOT YET,3,
27499,,ATL,,2,YES,NOT YET,3,
27502,,ATL,,2,YES,NOT YET,4,
27509,,ATL,,2,YES,NOT YET,4,
27510,,ATL,,2,YES,NOT YET,4,
27511,,ATL,,2,YES,NOT YET,4,
27512,,ATL,,2,YES,NOT YET,4,
27513,,ATL,,2,YES,NOT YET,4,
27514,,ATL,,2,YES,NOT YET,4,
27515,,ATL,,2,YES,NOT YET,4,
27516,,ATL,,2,YES,NOT YET,4,
27517,,ATL,,2,YES,NOT YET,4,
27518,,ATL,,2,YES,NOT YET,4,
27519,,ATL,,2,YES,NOT YET,4,
27520,,ATL,,2,YES,NOT YET,4,
27523,,ATL,,2,YES,NOT YET,4,
27527,,ATL,,2,YES,NOT YET,4,
27528,,ATL,,2,YES,NOT YET,4,
27529,,ATL,,2,YES,NOT YET,4,
27530,,ATL,,2,YES,NOT YET,4,
27531,,ATL,,2,YES,NOT YET,4,
27532,,ATL,,2,YES,NOT YET,4,
27533,,ATL,,2,YES,NOT YET,4,
27534,,ATL,,2,YES,NOT YET,4,
27536,,ATL,,2,YES,NOT YET,4,
27539,,ATL,,2,YES,NOT YET,4,
27540,,ATL,,2,YES,NOT YET,4,
27545,,ATL,,2,YES,NOT YET,4,
27560,,ATL,,2,YES,NOT YET,4,
27573,,ATL,,2,YES,NOT YET,4,
27587,,ATL,,2,YES,NOT YET,4,
27588,,ATL,,2,YES,NOT YET,4,
27599,,ATL,,2,YES,NOT YET,4,
27601,,ATL,,2,YES,NOT YET,4,
27602,,ATL,,2,YES,NOT YET,4,
27603,,ATL,,2,YES,NOT YET,4,
27604,,ATL,,2,YES,NOT YET,4,
27605,,ATL,,2,YES,NOT YET,4,
27606,,ATL,,2,YES,NOT YET,4,
27607,,ATL,,2,YES,NOT YET,4,
27608,,ATL,,2,YES,NOT YET,4,
27609,,ATL,,2,YES,NOT YET,4,
27610,,ATL,,2,YES,NOT YET,4,
27611,,ATL,,2,YES,NOT YET,4,
27612,,ATL,,2,YES,NOT YET,4,
27613,,ATL,,2,YES,NOT YET,4,
27614,,ATL,,2,YES,NOT YET,4,
27615,,ATL,,2,YES,NOT YET,4,
27616,,ATL,,2,YES,NOT YET,4,
27617,,ATL,,2,YES,NOT YET,4,
27619,,ATL,,2,YES,NOT YET,4,
27620,,ATL,,2,YES,NOT YET,4,
27621,,ATL,,2,YES,NOT YET,4,
27622,,ATL,,2,YES,NOT YET,4,
27623,,ATL,,2,YES,NOT YET,4,
27624,,ATL,,2,YES,NOT YET,4,
27625,,ATL,,2,YES,NOT YET,4,
27626,,ATL,,2,YES,NOT YET,4,
27627,,ATL,,2,YES,NOT YET,4,
27628,,ATL,,2,YES,NOT YET,4,
27629,,ATL,,2,YES,NOT YET,4,
27634,,ATL,,2,YES,NOT YET,4,
27635,,ATL,,2,YES,NOT YET,4,
27636,,ATL,,2,YES,NOT YET,4,
27640,,ATL,,2,YES,NOT YET,4,
27650,,ATL,,2,YES,NOT YET,4,
27656,,ATL,,2,YES,NOT YET,4,
27658,,ATL,,2,YES,NOT YET,4,
27661,,ATL,,2,YES,NOT YET,4,
27668,,ATL,,2,YES,NOT YET,4,
27675,,ATL,,2,YES,NOT YET,4,
27676,,ATL,,2,YES,NOT YET,4,
27690,,ATL,,2,YES,NOT YET,4,
27695,,ATL,,2,YES,NOT YET,4,
27697,,ATL,,2,YES,NOT YET,4,
27698,,ATL,,2,YES,NOT YET,4,
27699,,ATL,,2,YES,NOT YET,4,
27701,,ATL,,2,YES,NOT YET,4,
27702,,ATL,,2,YES,NOT YET,4,
27703,,ATL,,2,YES,NOT YET,4,
27704,,ATL,,2,YES,NOT YET,4,
27705,,ATL,,2,YES,NOT YET,4,
27706,,ATL,,2,YES,NOT YET,4,
27707,,ATL,,2,YES,NOT YET,4,
27708,,ATL,,2,YES,NOT YET,4,
27709,,ATL,,2,YES,NOT YET,4,
27710,,ATL,,2,YES,NOT YET,4,
27711,,ATL,,2,YES,NOT YET,4,
27712,,ATL,,2,YES,NOT YET,4,
27713,,ATL,,2,YES,NOT YET,4,
27715,,ATL,,2,YES,NOT YET,4,
27717,,ATL,,2,YES,NOT YET,4,
27722,,ATL,,2,YES,NOT YET,4,
27801,,ATL,,2,YES,NOT YET,4,
27802,,ATL,,2,YES,NOT YET,4,
27803,,ATL,,2,YES,NOT YET,4,
27804,,ATL,,2,YES,NOT YET,4,
27815,,ATL,,2,YES,NOT YET,4,
27833,,ATL,,2,YES,NOT YET,4,
27834,,ATL,,2,YES,NOT YET,4,
27835,,ATL,,2,YES,NOT YET,4,
27836,,ATL,,2,YES,NOT YET,4,
27858,,ATL,,2,YES,NOT YET,4,
27893,,ATL,,2,YES,NOT YET,4,
27894,,ATL,,2,YES,NOT YET,4,
27895,,ATL,,2,YES,NOT YET,4,
27896,,ATL,,2,YES,NOT YET,4,
28002,,ATL,,2,YES,NOT YET,3,
28012,,ATL,,2,YES,NOT YET,3,
28016,,ATL,,2,YES,NOT YET,3,
28023,,ATL,,2,YES,NOT YET,3,
28025,,ATL,,2,YES,NOT YET,3,
28026,,ATL,,2,YES,NOT YET,3,
28027,,ATL,,2,YES,NOT YET,3,
28031,,ATL,,2,YES,NOT YET,3,
28032,,ATL,,2,YES,NOT YET,3,
28034,,ATL,,2,YES,NOT YET,3,
28035,,ATL,,2,YES,NOT YET,3,
28036,,ATL,,2,YES,NOT YET,3,
28043,,ATL,,2,YES,NOT YET,3,
28052,,ATL,,2,YES,NOT YET,3,
28053,,ATL,,2,YES,NOT YET,3,
28054,,ATL,,2,YES,NOT YET,3,
28055,,ATL,,2,YES,NOT YET,3,
28056,,ATL,,2,YES,NOT YET,3,
28070,,ATL,,2,YES,NOT YET,3,
28072,,ATL,,2,YES,NOT YET,3,
28075,,ATL,,2,YES,NOT YET,3,
28078,,ATL,,2,YES,NOT YET,3,
28079,,ATL,,2,YES,NOT YET,3,
28081,,ATL,,2,YES,NOT YET,3,
28082,,ATL,,2,YES,NOT YET,3,
28083,,ATL,,2,YES,NOT YET,3,
28086,,ATL,,2,YES,NOT YET,3,
28088,,ATL,,2,YES,NOT YET,3,
28092,,ATL,,2,YES,NOT YET,3,
28093,,ATL,,2,YES,NOT YET,3,
28098,,ATL,,2,YES,NOT YET,3,
28101,,ATL,,2,YES,NOT YET,3,
28104,,ATL,,2,YES,NOT YET,3,
28105,,ATL,,2,YES,NOT YET,3,
28106,,ATL,,2,YES,NOT YET,3,
28110,,ATL,,2,YES,NOT YET,3,
28111,,ATL,,2,YES,NOT YET,3,
28112,,ATL,,2,YES,NOT YET,3,
28115,,ATL,,2,YES,NOT YET,3,
28117,,ATL,,2,YES,NOT YET,3,
28120,,ATL,,2,YES,NOT YET,3,
28134,,ATL,,2,YES,NOT YET,3,
28144,,ATL,,2,YES,NOT YET,3,
28145,,ATL,,2,YES,NOT YET,3,
28146,,ATL,,2,YES,NOT YET,3,
28147,,ATL,,2,YES,NOT YET,3,
28150,,ATL,,2,YES,NOT YET,3,
28152,,ATL,,2,YES,NOT YET,3,
28159,,ATL,,2,YES,NOT YET,3,
28160,,ATL,,2,YES,NOT YET,3,
28164,,ATL,,2,YES,NOT YET,3,
28201,,ATL,,2,YES,NOT YET,3,
28202,,ATL,,2,YES,NOT YET,3,
28203,,ATL,,2,YES,NOT YET,3,
28204,,ATL,,2,YES,NOT YET,3,
28205,,ATL,,2,YES,NOT YET,3,
28206,,ATL,,2,YES,NOT YET,3,
28207,,ATL,,2,YES,NOT YET,3,
28208,,ATL,,2,YES,NOT YET,3,
28209,,ATL,,2,YES,NOT YET,3,
28210,,ATL,,2,YES,NOT YET,3,
28211,,ATL,,2,YES,NOT YET,3,
28212,,ATL,,2,YES,NOT YET,3,
28213,,ATL,,2,YES,NOT YET,3,
28214,,ATL,,2,YES,NOT YET,3,
28215,,ATL,,2,YES,NOT YET,3,
28216,,ATL,,2,YES,NOT YET,3,
28217,,ATL,,2,YES,NOT YET,3,
28218,,ATL,,2,YES,NOT YET,3,
28219,,ATL,,2,YES,NOT YET,3,
28220,,ATL,,2,YES,NOT YET,3,
28221,,ATL,,2,YES,NOT YET,3,
28222,,ATL,,2,YES,NOT YET,3,
28223,,ATL,,2,YES,NOT YET,3,
28224,,ATL,,2,YES,NOT YET,3,
28226,,ATL,,2,YES,NOT YET,3,
28227,,ATL,,2,YES,NOT YET,3,
28228,,ATL,,2,YES,NOT YET,3,
28229,,ATL,,2,YES,NOT YET,3,
28230,,ATL,,2,YES,NOT YET,3,
28231,,ATL,,2,YES,NOT YET,3,
28232,,ATL,,2,YES,NOT YET,3,
28233,,ATL,,2,YES,NOT YET,3,
28234,,ATL,,2,YES,NOT YET,3,
28235,,ATL,,2,YES,NOT YET,3,
28236,,ATL,,2,YES,NOT YET,3,
28237,,ATL,,2,YES,NOT YET,3,
28241,,ATL,,2,YES,NOT YET,3,
28242,,ATL,,2,YES,NOT YET,3,
28243,,ATL,,2,YES,NOT YET,3,
28244,,ATL,,2,YES,NOT YET,3,
28246,,ATL,,2,YES,NOT YET,3,
28247,,ATL,,2,YES,NOT YET,3,
28250,,ATL,,2,YES,NOT YET,3,
28253,,ATL,,2,YES,NOT YET,3,
28254,,ATL,,2,YES,NOT YET,3,
28255,,ATL,,2,YES,NOT YET,3,
28256,,ATL,,2,YES,NOT YET,3,
28258,,ATL,,2,YES,NOT YET,3,
28260,,ATL,,2,YES,NOT YET,3,
28262,,ATL,,2,YES,NOT YET,3,
28263,,ATL,,2,YES,NOT YET,3,
28265,,ATL,,2,YES,NOT YET,3,
28266,,ATL,,2,YES,NOT YET,3,
28269,,ATL,,2,YES,NOT YET,3,
28270,,ATL,,2,YES,NOT YET,3,
28271,,ATL,,2,YES,NOT YET,3,
28272,,ATL,,2,YES,NOT YET,3,
28273,,ATL,,2,YES,NOT YET,3,
28274,,ATL,,2,YES,NOT YET,3,
28275,,ATL,,2,YES,NOT YET,3,
28277,,ATL,,2,YES,NOT YET,3,
28278,,ATL,,2,YES,NOT YET,3,
28280,,ATL,,2,YES,NOT YET,3,
28281,,ATL,,2,YES,NOT YET,3,
28282,,ATL,,2,YES,NOT YET,3,
28284,,ATL,,2,YES,NOT YET,3,
28285,,ATL,,2,YES,NOT YET,3,
28287,,ATL,,2,YES,NOT YET,3,
28288,,ATL,,2,YES,NOT YET,3,
28289,,ATL,,2,YES,NOT YET,3,
28290,,ATL,,2,YES,NOT YET,3,
28296,,ATL,,2,YES,NOT YET,3,
28297,,ATL,,2,YES,NOT YET,3,
28299,,ATL,,2,YES,NOT YET,3,
28301,,ATL,,2,YES,NOT YET,4,
28302,,ATL,,2,YES,NOT YET,4,
28303,,ATL,,2,YES,NOT YET,4,
28304,,ATL,,2,YES,NOT YET,4,
28305,,ATL,,2,YES,NOT YET,4,
28306,,ATL,,2,YES,NOT YET,4,
28307,,ATL,,2,YES,NOT YET,4,
28308,,ATL,,2,YES,NOT YET,4,
28309,,ATL,,2,YES,NOT YET,4,
28311,,ATL,,2,YES,NOT YET,4,
28312,,ATL,,2,YES,NOT YET,4,
28314,,ATL,,2,YES,NOT YET,4,
28329,,ATL,,2,YES,NOT YET,4,
28335,,ATL,,2,YES,NOT YET,4,
28348,,ATL,,2,YES,NOT YET,4,
28353,,ATL,,2,YES,NOT YET,4,
28358,,ATL,,2,YES,NOT YET,4,
28359,,ATL,,2,YES,NOT YET,4,
28360,,ATL,,2,YES,NOT YET,4,
28380,,ATL,,2,YES,NOT YET,4,
28387,,ATL,,2,YES,NOT YET,4,
28388,,ATL,,2,YES,NOT YET,4,
28390,,ATL,,2,YES,NOT YET,4,
28401,,ATL,,2,YES,NOT YET,4,
28402,,ATL,,2,YES,NOT YET,4,
28403,,ATL,,2,YES,NOT YET,4,
28404,,ATL,,2,YES,NOT YET,4,
28405,,ATL,,2,YES,NOT YET,4,
28406,,ATL,,2,YES,NOT YET,4,
28407,,ATL,,2,YES,NOT YET,4,
28408,,ATL,,2,YES,NOT YET,4,
28409,,ATL,,2,YES,NOT YET,4,
28410,,ATL,,2,YES,NOT YET,4,
28411,,ATL,,2,YES,NOT YET,4,
28412,,ATL,,2,YES,NOT YET,4,
28503,,ATL,,2,YES,NOT YET,4,
28540,,ATL,,2,YES,NOT YET,4,
28541,,ATL,,2,YES,NOT YET,4,
28542,,ATL,,2,YES,NOT YET,4,
28543,,ATL,,2,YES,NOT YET,4,
28544,,ATL,,2,YES,NOT YET,4,
28545,,ATL,,2,YES,NOT YET,4,
28546,,ATL,,2,YES,NOT YET,4,
28547,,ATL,,2,YES,NOT YET,4,
28557,,ATL,,2,YES,NOT YET,4,
28560,,ATL,,2,YES,NOT YET,4,
28561,,ATL,,2,YES,NOT YET,4,
28562,,ATL,,2,YES,NOT YET,4,
28563,,ATL,,2,YES,NOT YET,4,
28564,,ATL,,2,YES,NOT YET,4,
28575,,ATL,,2,YES,NOT YET,4,
28590,,ATL,,2,YES,NOT YET,4,
28601,,ATL,,2,YES,NOT YET,3,
28602,,ATL,,2,YES,NOT YET,3,
28603,,ATL,,2,YES,NOT YET,3,
28608,,ATL,,2,YES,NOT YET,3,
28613,,ATL,,2,YES,NOT YET,3,
28625,,ATL,,2,YES,NOT YET,3,
28630,,ATL,,2,YES,NOT YET,3,
28633,,ATL,,2,YES,NOT YET,3,
28637,,ATL,,2,YES,NOT YET,3,
28638,,ATL,,2,YES,NOT YET,3,
28645,,ATL,,2,YES,NOT YET,3,
28655,,ATL,,2,YES,NOT YET,3,
28656,,ATL,,2,YES,NOT YET,3,
28658,,ATL,,2,YES,NOT YET,3,
28677,,ATL,,2,YES,NOT YET,3,
28680,,ATL,,2,YES,NOT YET,3,
28687,,ATL,,2,YES,NOT YET,3,
28690,,ATL,,2,YES,NOT YET,3,
29002,,ATL,,2,YES,NOT YET,3,
29021,,ATL,,2,YES,NOT YET,3,
29033,,ATL,,2,YES,NOT YET,3,
29063,,ATL,,2,YES,NOT YET,3,
29071,,ATL,,2,YES,NOT YET,3,
29072,,ATL,,2,YES,NOT YET,3,
29073,,ATL,,2,YES,NOT YET,3,
29115,,ATL,,2,YES,NOT YET,3,
29116,,ATL,,2,YES,NOT YET,3,
29117,,ATL,,2,YES,NOT YET,3,
29132,,ATL,,2,YES,NOT YET,3,
29150,,ATL,,2,YES,NOT YET,3,
29151,,ATL,,2,YES,NOT YET,3,
29152,,ATL,,2,YES,NOT YET,3,
29153,,ATL,,2,YES,NOT YET,3,
29154,,ATL,,2,YES,NOT YET,3,
29169,,ATL,,2,YES,NOT YET,3,
29170,,ATL,,2,YES,NOT YET,3,
29171,,ATL,,2,YES,NOT YET,3,
29172,,ATL,,2,YES,NOT YET,3,
29201,,ATL,,2,YES,NOT YET,3,
29202,,ATL,,2,YES,NOT YET,3,
29203,,ATL,,2,YES,NOT YET,3,
29204,,ATL,,2,YES,NOT YET,3,
29205,,ATL,,2,YES,NOT YET,3,
29206,,ATL,,2,YES,NOT YET,3,
29207,,ATL,,2,YES,NOT YET,3,
29208,,ATL,,2,YES,NOT YET,3,
29209,,ATL,,2,YES,NOT YET,3,
29210,,ATL,,2,YES,NOT YET,3,
29211,,ATL,,2,YES,NOT YET,3,
29212,,ATL,,2,YES,NOT YET,3,
29214,,ATL,,2,YES,NOT YET,3,
29215,,ATL,,2,YES,NOT YET,3,
29216,,ATL,,2,YES,NOT YET,3,
29217,,ATL,,2,YES,NOT YET,3,
29218,,ATL,,2,YES,NOT YET,3,
29219,,ATL,,2,YES,NOT YET,3,
29220,,ATL,,2,YES,NOT YET,3,
29221,,ATL,,2,YES,NOT YET,3,
29222,,ATL,,2,YES,NOT YET,3,
29223,,ATL,,2,YES,NOT YET,3,
29224,,ATL,,2,YES,NOT YET,3,
29225,,ATL,,2,YES,NOT YET,3,
29226,,ATL,,2,YES,NOT YET,3,
29227,,ATL,,2,YES,NOT YET,3,
29228,,ATL,,2,YES,NOT YET,3,
29229,,ATL,,2,YES,NOT YET,3,
29230,,ATL,,2,YES,NOT YET,3,
29240,,ATL,,2,YES,NOT YET,3,
29250,,ATL,,2,YES,NOT YET,3,
29260,,ATL,,2,YES,NOT YET,3,
29290,,ATL,,2,YES,NOT YET,3,
29292,,ATL,,2,YES,NOT YET,3,
29301,,ATL,,2,YES,NOT YET,2,
29302,,ATL,,2,YES,NOT YET,2,
29303,,ATL,,2,YES,NOT YET,2,
29304,,ATL,,2,YES,NOT YET,2,
29305,,ATL,,2,YES,NOT YET,2,
29306,,ATL,,2,YES,NOT YET,2,
29307,,ATL,,2,YES,NOT YET,2,
29316,,ATL,,2,YES,NOT YET,2,
29318,,ATL,,2,YES,NOT YET,2,
29319,,ATL,,2,YES,NOT YET,2,
29334,,ATL,,2,YES,NOT YET,2,
29341,,ATL,,2,YES,NOT YET,2,
29342,,ATL,,2,YES,NOT YET,2,
29349,,ATL,,2,YES,NOT YET,2,
29365,,ATL,,2,YES,NOT YET,2,
29369,,ATL,,2,YES,NOT YET,2,
29385,,ATL,,2,YES,NOT YET,2,
29390,,ATL,,2,YES,NOT YET,2,
29391,,ATL,,2,YES,NOT YET,2,
29401,,ATL,,2,YES,NOT YET,3,
29402,,ATL,,2,YES,NOT YET,3,
29403,,ATL,,2,YES,NOT YET,3,
29404,,ATL,,2,YES,NOT YET,3,
29405,,ATL,,2,YES,NOT YET,3,
29406,,ATL,,2,YES,NOT YET,3,
29407,,ATL,,2,YES,NOT YET,3,
29409,,ATL,,2,YES,NOT YET,3,
29410,,ATL,,2,YES,NOT YET,3,
29412,,ATL,,2,YES,NOT YET,3,
29413,,ATL,,2,YES,NOT YET,3,
29414,,ATL,,2,YES,NOT YET,3,
29415,,ATL,,2,YES,NOT YET,3,
29416,,ATL,,2,YES,NOT YET,3,
29417,,ATL,,2,YES,NOT YET,3,
29418,,ATL,,2,YES,NOT YET,3,
29419,,ATL,,2,YES,NOT YET,3,
29420,,ATL,,2,YES,NOT YET,3,
29422,,ATL,,2,YES,NOT YET,3,
29423,,ATL,,2,YES,NOT YET,3,
29424,,ATL,,2,YES,NOT YET,3,
29425,,ATL,,2,YES,NOT YET,3,
29433,,ATL,,2,YES,NOT YET,3,
29442,,ATL,,2,YES,NOT YET,3,
29445,,ATL,,2,YES,NOT YET,3,
29456,,ATL,,2,YES,NOT YET,3,
29457,,ATL,,2,YES,NOT YET,3,
29464,,ATL,,2,YES,NOT YET,3,
29465,,ATL,,2,YES,NOT YET,3,
29466,,ATL,,2,YES,NOT YET,3,
29483,,ATL,,2,YES,NOT YET,3,
29484,,ATL,,2,YES,NOT YET,3,
29485,,ATL,,2,YES,NOT YET,3,
29486,,ATL,,2,YES,NOT YET,3,
29492,,ATL,,2,YES,NOT YET,3,
29501,,ATL,,2,YES,NOT YET,3,
